drugName,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128
Finasteride,1.654332221161094,-0.144613979,1.2968032582650835,-0.825574562,-0.976921744,-0.666712939,0.4941643528974717,-1.146807478,0.6278336781539328,2.2250758955550842,-0.75983511,-0.682344989,1.031611115530687,0.025530269832346124,0.380480052910439,-0.51508272,1.2070726433850354,0.488305365016828,-0.676802632,0.7107151280902577,0.30118225154721073,0.9231103158887048,1.1752750925866362,0.629337558544005,-0.260675927,0.5971596480057643,0.25820583644357903,0.6984794040613773,-0.149656982,-0.558021739,1.0646951691403113,0.0798507617178659,0.04322346855871345,-2.081599619,1.708398253853295,-1.184772531,-0.14316435,-1.276242396,0.4308918618938697,-0.87182435,-0.52179306,0.5175062758598001,0.3335989038029739,-0.255846868,0.7154743945871473,-0.347379424,1.3725898991381478,-0.554297136,1.7476530925732694,-0.784924835,0.1927106118318315,-0.040351683,-1.56223155,-0.423568423,-1.649064735,1.5394256519023253,1.4366657752471648,0.8562819566593128,2.3256423170455673,-1.357331298,3.2078006485020865,-0.542675803,-0.371302482,0.5072112715727071,0.5797575333619518,-1.817886844,-3.014339371,0.3345308374871472,-0.982570825,-1.207217562,-1.606640619,3.928552960706868,2.468288657558087,-1.115848938,1.3259084822100589,1.0118908614876259,2.4842260314179083,1.8481962058576897,-1.372481534,0.9553261678445762,0.3138928815090909,-0.951540953,0.5676997779375965,-0.47122413,0.13983244779159007,1.044420509514576,-0.177376407,2.667760095356266,-0.004548506,-0.473717022,-1.90012821,1.132277531334117,-1.383854819,0.6650582043564446,-0.635861681,-4.032748047,-0.608736273,-1.864729236,-0.329049068,0.3053277984788959,-0.406805315,-1.107399253,-1.879940078,0.8004620489408908,-2.189675927,-1.008376622,-0.969274576,0.15390809779176465,-2.400383824,1.1071297670728668,-2.318329218,5.5000540154320365,0.757938973930971,-4.099029567,-1.010720473,-2.004518962,1.248740387147687,-0.026699295,-0.465059341,-0.374543596,-1.398864824,-0.69816757,2.949222642684712,2.208620280224169,1.3496044571741637,2.754104164128842,-2.652977976,1.1023193689099597
17 alpha-propionate,-0.986826992,0.10586271557983826,4.181780892412279,-0.957474857,0.36224573561916157,-0.032359467,-0.258761812,-0.522992989,0.3840045669752489,0.34881389779928434,0.16344371341474861,-0.056786676,0.05742880977858074,0.41492553548526395,-0.404327326,0.39203917297478796,-0.130088123,-0.084281182,0.004444577429959943,-0.144675275,-0.142640385,0.3542759992028249,-0.086512738,-0.016748138,-0.102739804,0.18279748582940694,-0.072805558,-0.049914759,-0.075149537,-0.034594003,0.13905088375193966,-0.020428202,-0.111821943,-0.005373205,0.07341618922807687,0.03869671076628568,-0.019160554,-0.110438133,-0.003820037,0.08650356202498333,0.06178049241596905,-0.053004297,-0.064476988,0.042982985464061034,-0.097721363,0.0013751970648358321,-0.07969469,-0.019441933,0.06122732165713217,0.041486595255237964,0.02082391148779284,0.06388733341043479,0.015295916097278916,-0.001849295,-0.037742306,-0.030779541,0.057922805195650705,0.0662795348171729,-0.023548324,0.04790634318231928,-0.006026299,0.06493177623245709,-0.032474435,0.026423542454706978,-0.010206292,-0.02062821,0.02873366408048443,0.059127309024022454,-0.022606041,-0.013880924,0.007158256578268225,0.03199632264560633,-0.006633417,-0.026758081,-0.082381764,0.019497496590331717,-0.030472499,-0.002563585,-0.06524911,-0.005882674,0.015155717527420084,-0.036885957,-0.056044687,0.04344977997588425,0.0335166720748114,0.021085524622615457,0.013575222367799109,-0.004585022,0.008090258697652277,-0.01555483,-0.001518883,-0.000538951,-0.030791078,0.053600885290332904,0.013328028536392325,0.029417006421291712,-0.007777966,-0.007578709,-0.040596608,-0.028233205,0.007171745183972359,-0.049822253,-0.07896625,-0.021556411,0.020691922986351096,-0.024222326,0.03189530322445075,0.007140099158360205,0.007203095848014292,-0.009509457,-0.044233448,0.015573541492288576,-0.036938738,0.04974952532275162,-0.029157828,-0.018778255,0.0025280837747779315,0.03536238590971773,0.0002737746813334795,0.02347477261719425,-0.010359678,-0.003873327,-0.037187978,0.0015747026153076662,-0.00609308,0.0055334271173210665,0.016858632005642665,-0.012807898
Flutamide,-0.986826992,0.10586271557983826,4.181780892412279,-0.957474857,0.36224573561916157,-0.032359467,-0.258761812,-0.522992989,0.3840045669752489,0.34881389779928434,0.16344371341474861,-0.056786676,0.05742880977858074,0.41492553548526395,-0.404327326,0.39203917297478796,-0.130088123,-0.084281182,0.004444577429959943,-0.144675275,-0.142640385,0.3542759992028249,-0.086512738,-0.016748138,-0.102739804,0.18279748582940694,-0.072805558,-0.049914759,-0.075149537,-0.034594003,0.13905088375193966,-0.020428202,-0.111821943,-0.005373205,0.07341618922807687,0.03869671076628568,-0.019160554,-0.110438133,-0.003820037,0.08650356202498333,0.06178049241596905,-0.053004297,-0.064476988,0.042982985464061034,-0.097721363,0.0013751970648358321,-0.07969469,-0.019441933,0.06122732165713217,0.041486595255237964,0.02082391148779284,0.06388733341043479,0.015295916097278916,-0.001849295,-0.037742306,-0.030779541,0.057922805195650705,0.0662795348171729,-0.023548324,0.04790634318231928,-0.006026299,0.06493177623245709,-0.032474435,0.026423542454706978,-0.010206292,-0.02062821,0.02873366408048443,0.059127309024022454,-0.022606041,-0.013880924,0.007158256578268225,0.03199632264560633,-0.006633417,-0.026758081,-0.082381764,0.019497496590331717,-0.030472499,-0.002563585,-0.06524911,-0.005882674,0.015155717527420084,-0.036885957,-0.056044687,0.04344977997588425,0.0335166720748114,0.021085524622615457,0.013575222367799109,-0.004585022,0.008090258697652277,-0.01555483,-0.001518883,-0.000538951,-0.030791078,0.053600885290332904,0.013328028536392325,0.029417006421291712,-0.007777966,-0.007578709,-0.040596608,-0.028233205,0.007171745183972359,-0.049822253,-0.07896625,-0.021556411,0.020691922986351096,-0.024222326,0.03189530322445075,0.007140099158360205,0.007203095848014292,-0.009509457,-0.044233448,0.015573541492288576,-0.036938738,0.04974952532275162,-0.029157828,-0.018778255,0.0025280837747779315,0.03536238590971773,0.0002737746813334795,0.02347477261719425,-0.010359678,-0.003873327,-0.037187978,0.0015747026153076662,-0.00609308,0.0055334271173210665,0.016858632005642665,-0.012807898
Nilutamide,-0.986826992,0.10586271557983826,4.181780892412279,-0.957474857,0.36224573561916157,-0.032359467,-0.258761812,-0.522992989,0.3840045669752489,0.34881389779928434,0.16344371341474861,-0.056786676,0.05742880977858074,0.41492553548526395,-0.404327326,0.39203917297478796,-0.130088123,-0.084281182,0.004444577429959943,-0.144675275,-0.142640385,0.3542759992028249,-0.086512738,-0.016748138,-0.102739804,0.18279748582940694,-0.072805558,-0.049914759,-0.075149537,-0.034594003,0.13905088375193966,-0.020428202,-0.111821943,-0.005373205,0.07341618922807687,0.03869671076628568,-0.019160554,-0.110438133,-0.003820037,0.08650356202498333,0.06178049241596905,-0.053004297,-0.064476988,0.042982985464061034,-0.097721363,0.0013751970648358321,-0.07969469,-0.019441933,0.06122732165713217,0.041486595255237964,0.02082391148779284,0.06388733341043479,0.015295916097278916,-0.001849295,-0.037742306,-0.030779541,0.057922805195650705,0.0662795348171729,-0.023548324,0.04790634318231928,-0.006026299,0.06493177623245709,-0.032474435,0.026423542454706978,-0.010206292,-0.02062821,0.02873366408048443,0.059127309024022454,-0.022606041,-0.013880924,0.007158256578268225,0.03199632264560633,-0.006633417,-0.026758081,-0.082381764,0.019497496590331717,-0.030472499,-0.002563585,-0.06524911,-0.005882674,0.015155717527420084,-0.036885957,-0.056044687,0.04344977997588425,0.0335166720748114,0.021085524622615457,0.013575222367799109,-0.004585022,0.008090258697652277,-0.01555483,-0.001518883,-0.000538951,-0.030791078,0.053600885290332904,0.013328028536392325,0.029417006421291712,-0.007777966,-0.007578709,-0.040596608,-0.028233205,0.007171745183972359,-0.049822253,-0.07896625,-0.021556411,0.020691922986351096,-0.024222326,0.03189530322445075,0.007140099158360205,0.007203095848014292,-0.009509457,-0.044233448,0.015573541492288576,-0.036938738,0.04974952532275162,-0.029157828,-0.018778255,0.0025280837747779315,0.03536238590971773,0.0002737746813334795,0.02347477261719425,-0.010359678,-0.003873327,-0.037187978,0.0015747026153076662,-0.00609308,0.0055334271173210665,0.016858632005642665,-0.012807898
Apalutamide,-0.986826992,0.10586271557983828,4.18178089241228,-0.957474857,0.3622457356191617,-0.032359467,-0.258761812,-0.522992989,0.3840045669752487,0.3488138977992843,0.16344371341474842,-0.056786676,0.057428809778580746,0.414925535485264,-0.404327326,0.3920391729747881,-0.130088123,-0.084281182,0.004444577429959907,-0.144675275,-0.142640385,0.3542759992028249,-0.086512738,-0.016748138,-0.102739804,0.18279748582940686,-0.072805558,-0.049914759,-0.075149537,-0.034594003,0.13905088375193966,-0.020428202,-0.111821943,-0.005373205,0.07341618922807687,0.038696710766285634,-0.019160554,-0.110438133,-0.003820037,0.08650356202498334,0.06178049241596897,-0.053004297,-0.064476988,0.04298298546406111,-0.097721363,0.001375197064835876,-0.07969469,-0.019441933,0.06122732165713245,0.04148659525523824,0.020823911487792883,0.06388733341043476,0.01529591609727874,-0.001849295,-0.037742306,-0.030779541,0.057922805195650705,0.0662795348171729,-0.023548324,0.0479063431823195,-0.006026299,0.06493177623245723,-0.032474435,0.026423542454706885,-0.010206292,-0.02062821,0.028733664080484535,0.05912730902402248,-0.022606041,-0.013880924,0.007158256578268137,0.031996322645606326,-0.006633417,-0.026758081,-0.082381764,0.019497496590331738,-0.030472499,-0.002563585,-0.06524911,-0.005882674,0.015155717527420084,-0.036885957,-0.056044687,0.04344977997588417,0.033516672074811425,0.02108552462261542,0.013575222367799051,-0.004585022,0.008090258697652335,-0.01555483,-0.001518883,-0.000538951,-0.030791078,0.05360088529033277,0.013328028536392486,0.02941700642129158,-0.007777966,-0.007578709,-0.040596608,-0.028233205,0.007171745183972382,-0.049822253,-0.07896625,-0.021556411,0.020691922986351027,-0.024222326,0.03189530322445069,0.007140099158360365,0.0072030958480143945,-0.009509457,-0.044233448,0.015573541492288474,-0.036938738,0.049749525322751675,-0.029157828,-0.018778255,0.002528083774777684,0.03536238590971766,0.00027377468133385095,0.02347477261719405,-0.010359678,-0.003873327,-0.037187978,0.001574702615307739,-0.00609308,0.005533427117321079,0.016858632005642585,-0.012807898
AZD-3514,-0.986826992,0.10586271557983826,4.18178089241228,-0.957474857,0.3622457356191617,-0.032359467,-0.258761812,-0.522992989,0.38400456697524865,0.34881389779928434,0.1634437134147485,-0.056786676,0.0574288097785808,0.4149255354852639,-0.404327326,0.3920391729747881,-0.130088123,-0.084281182,0.004444577429959885,-0.144675275,-0.142640385,0.3542759992028249,-0.086512738,-0.016748138,-0.102739804,0.1827974858294068,-0.072805558,-0.049914759,-0.075149537,-0.034594003,0.13905088375193966,-0.020428202,-0.111821943,-0.005373205,0.07341618922807687,0.0386967107662857,-0.019160554,-0.110438133,-0.003820037,0.08650356202498326,0.061780492415968905,-0.053004297,-0.064476988,0.04298298546406111,-0.097721363,0.0013751970648359924,-0.07969469,-0.019441933,0.06122732165713243,0.041486595255238186,0.020823911487792883,0.06388733341043476,0.015295916097278726,-0.001849295,-0.037742306,-0.030779541,0.05792280519565069,0.06627953481717286,-0.023548324,0.04790634318231956,-0.006026299,0.06493177623245724,-0.032474435,0.026423542454706943,-0.010206292,-0.02062821,0.028733664080484562,0.05912730902402248,-0.022606041,-0.013880924,0.007158256578268167,0.03199632264560637,-0.006633417,-0.026758081,-0.082381764,0.019497496590331686,-0.030472499,-0.002563585,-0.06524911,-0.005882674,0.015155717527420128,-0.036885957,-0.056044687,0.04344977997588419,0.03351667207481139,0.021085524622615412,0.013575222367799055,-0.004585022,0.00809025869765232,-0.01555483,-0.001518883,-0.000538951,-0.030791078,0.053600885290332745,0.013328028536392441,0.029417006421291594,-0.007777966,-0.007578709,-0.040596608,-0.028233205,0.007171745183972418,-0.049822253,-0.07896625,-0.021556411,0.020691922986351037,-0.024222326,0.03189530322445063,0.007140099158360423,0.007203095848014481,-0.009509457,-0.044233448,0.015573541492288488,-0.036938738,0.04974952532275157,-0.029157828,-0.018778255,0.0025280837747776986,0.03536238590971766,0.0002737746813337417,0.023474772617194044,-0.010359678,-0.003873327,-0.037187978,0.00157470261530771,-0.00609308,0.0055334271173210405,0.016858632005642603,-0.012807898
Prinaberel,-0.409956851,0.2986043182604417,-0.927606109,-0.060222401,0.9581977283636034,-0.017182212,-0.317231642,-0.098088582,-0.372587957,-0.118423101,-0.129377331,0.003205506448644078,-0.589402045,-0.429632845,0.322784203245281,0.11221674493075648,-0.611520462,0.23717029293622308,0.09674153514479332,-0.030118168,-1.078332084,1.124019059223005,1.0757930377718647,0.6304079701501588,-0.910557626,1.0943818589241892,0.516637226336805,-1.367032909,-0.337336773,-1.928317755,-0.815087408,0.02817548858151738,-0.506825579,0.42866310857887563,-0.518691581,0.23774146327297668,0.09842765889506637,-0.198544265,0.11438375975857719,0.9174022937519697,-0.682791167,-0.962443397,-1.459342693,0.5948041575695654,-0.24333827,0.765155522688699,-0.074028981,0.8044355237082544,1.6567134206340275,0.47703830552828114,-0.644553232,2.6358455621343713,0.6881284084162759,3.4474575674631476,0.592463510364287,-0.398525451,-0.03096578,-1.534469615,-0.868816465,-0.217505328,0.9826206085403894,1.8114539541724308,-0.437712517,0.6666607748365045,0.9261175598641529,0.22000468569308224,1.5042520156904513,-0.445647047,0.13112013850760987,0.873284883555709,0.5454204696318748,0.6483030886586258,0.9548129083387927,0.5903483055565669,0.6161654645958184,0.20624304361122425,-0.431832582,0.06785859754661713,0.7201905297578529,0.02743468087696875,-1.552887917,0.3910416672589099,2.057149752605207,0.7874162132083325,0.6319044074373424,-0.462094949,0.7505593623437113,0.7320895416066096,0.5341144834455821,-0.702271033,0.10291634662293091,0.8373359624528836,-0.058043677,0.7547670391809224,1.124473345051867,-0.718970275,-0.005581971,-0.159706331,0.11226663262447557,-0.345548241,0.13782879056991465,0.3877315116356486,0.30558564247081804,-0.852343125,-0.418099776,0.6108400148769709,0.16475797490477445,0.0075421387398219766,-0.188043587,0.7600010980543186,-0.126935092,-0.183539555,0.2667683496188432,-0.123875498,0.09365541824149125,0.09299151098166196,-0.410115992,-0.145801889,-0.072880702,0.26058236719224603,0.25699520182848407,0.2096576448163361,-0.105812458,-0.002392952,-0.198107684,-0.27747222,-0.17536946,-0.189939112
Ostarine,-0.986826992,0.10586271557983828,4.181780892412279,-0.957474857,0.3622457356191616,-0.032359467,-0.258761812,-0.522992989,0.38400456697524865,0.3488138977992841,0.16344371341474856,-0.056786676,0.05742880977858079,0.41492553548526395,-0.404327326,0.392039172974788,-0.130088123,-0.084281182,0.004444577429959934,-0.144675275,-0.142640385,0.35427599920282493,-0.086512738,-0.016748138,-0.102739804,0.18279748582940686,-0.072805558,-0.049914759,-0.075149537,-0.034594003,0.13905088375193964,-0.020428202,-0.111821943,-0.005373205,0.07341618922807683,0.0386967107662857,-0.019160554,-0.110438133,-0.003820037,0.08650356202498323,0.06178049241596889,-0.053004297,-0.064476988,0.04298298546406119,-0.097721363,0.0013751970648358742,-0.07969469,-0.019441933,0.06122732165713244,0.04148659525523807,0.020823911487792866,0.06388733341043482,0.015295916097278843,-0.001849295,-0.037742306,-0.030779541,0.05792280519565078,0.0662795348171729,-0.023548324,0.04790634318231958,-0.006026299,0.06493177623245727,-0.032474435,0.026423542454707034,-0.010206292,-0.02062821,0.028733664080484663,0.05912730902402266,-0.022606041,-0.013880924,0.007158256578268135,0.031996322645606375,-0.006633417,-0.026758081,-0.082381764,0.019497496590331776,-0.030472499,-0.002563585,-0.06524911,-0.005882674,0.015155717527420062,-0.036885957,-0.056044687,0.043449779975884145,0.03351667207481129,0.02108552462261532,0.013575222367799032,-0.004585022,0.008090258697652277,-0.01555483,-0.001518883,-0.000538951,-0.030791078,0.053600885290332786,0.013328028536392372,0.02941700642129171,-0.007777966,-0.007578709,-0.040596608,-0.028233205,0.007171745183972279,-0.049822253,-0.07896625,-0.021556411,0.020691922986351002,-0.024222326,0.03189530322445056,0.0071400991583604025,0.007203095848014466,-0.009509457,-0.044233448,0.01557354149228849,-0.036938738,0.04974952532275143,-0.029157828,-0.018778255,0.0025280837747776843,0.0353623859097177,0.00027377468133351935,0.02347477261719415,-0.010359678,-0.003873327,-0.037187978,0.0015747026153076177,-0.00609308,0.005533427117321063,0.016858632005642662,-0.012807898
Galeterone,0.19411574110398297,0.33473483724303815,0.5277412454869227,-1.168403718,0.6601930635066359,-2.090716987,1.4102443614692655,0.010384997179524767,0.18762443040846974,-1.164649688,1.1820507699113532,0.7333396093144169,-1.841954298,-0.991218079,-0.244604341,0.831521597621156,-0.303429342,-0.439438128,1.2492231574457042,0.7102299291502348,0.48019712899829886,0.08339187303978865,0.8848704670260195,-1.981317718,0.4827833614130786,0.3834338744012197,0.13088555122666667,-0.346350386,3.222655705515709,-1.293520457,-1.788453858,1.160762282885997,1.4455282351929628,0.6241856756043432,0.8035294347498058,0.6637012019399295,-0.242149403,1.6408374968401986,-0.502732013,1.200295976563109,0.7890064256288655,0.1446778390159992,-0.31955954,-0.208240221,-1.825919685,-2.555178154,-1.530937724,0.4391489188181627,0.3529056596001229,0.24204425101840732,0.07361003246155791,-0.570595798,-1.506480921,0.6511914564878336,1.0017641809268445,-0.583277595,2.3918276685640234,-1.023057249,1.275051011289352,2.216576651527367,0.9344215652323289,0.6580960342117884,1.189590781808688,-0.131496152,-1.306144634,2.1457057665012753,1.7171442311484524,-2.730585416,0.8985046981669553,1.3791579320883658,-0.220709532,2.115176339021288,-0.815711615,0.4854104114216637,1.08575701372991,0.039230805225223604,-0.819680697,-1.045009571,-0.065628358,-0.191999584,2.96174689963214,-0.987023161,0.6310478044249356,-1.278554207,-0.365363663,0.1361763237499399,1.117894246832412,0.346253440827376,-0.880048543,1.226856693103891,-2.022315149,-1.902114103,-2.616851894,-0.508033206,-0.758719213,-0.401899815,-0.074623708,-0.937053764,1.5996409406081653,0.147989301520738,-1.473841521,0.6130209449658515,-0.129295302,0.5078374691837264,0.734572820772891,-0.053038882,0.8551578080635612,-0.148259279,0.6584436366842003,0.5453437819511998,0.01464358590333702,0.9586542610513065,-0.499740924,0.27959351179969644,-0.183769509,1.132268945937616,0.13893328511187758,0.06684778721138529,-0.734053969,0.843055458190407,0.4987902012689587,-0.31628711,1.3922127269321287,0.6828651624357509,0.6123803635290749,-0.050187744,-0.125855471,-0.073830127
Brilanestrant,-0.402541905,0.44309436512837463,-1.688502906,-0.585536436,-0.526622595,1.0315195193047157,-1.349372244,1.6033745529472734,1.6419640838358933,2.2955022500482287,1.2797266238855196,-1.068888497,2.0713552998461755,0.9463568524225551,-1.225129855,-0.220362646,0.010486834375594422,0.7616405674289762,-0.083392199,-0.072440225,-0.54627916,0.48025124069173364,0.6667298970605032,0.018894564744576677,0.1081715846338972,0.1897480065709046,-0.52580919,0.06731299754518096,0.3228626858720396,-0.386918765,-0.375481843,0.22950412752484994,0.1605703805723174,-0.03678951,0.12074120373560757,0.010167902159277962,0.049051373040828274,-0.420604785,-0.003449666,0.02455270909164367,0.17185839301505854,-0.01503492,0.01060677630001321,0.40704899678379475,-0.158088324,-0.181131741,-0.047631924,0.011877181270542119,0.21378997532389546,0.1969122619161379,-0.158434901,-0.091293376,0.029460935089305088,-0.331662664,-0.010029841,-0.021500387,0.09603563342062886,0.24630848052095103,-0.032224327,0.14332097886549688,0.12259100877007496,-0.152454115,0.07504276945388079,-0.043264876,-0.080158545,-0.072013847,-0.023538709,0.025249099228099817,-0.027359012,0.042445178707932844,-0.067820614,0.0853952435850957,0.183448401357612,-0.002970049,-0.007256565,-0.053037898,-0.033626038,-0.077858018,0.04251698745935934,-0.062994674,-0.007579136,0.05814013780268443,-0.091419497,0.22172153246131995,0.09489593753839685,0.028111750387254646,-0.037736489,-0.131059202,0.009984219505816763,0.0077039909374523085,0.06620111778507153,0.012575485390218412,-0.004173504,0.04464321910587394,0.15741820033202364,-0.022251338,-0.018833569,-0.07054643,0.0928837488621608,0.013115848911065544,0.1427913448502706,0.0011997175086516727,-0.084993886,0.02246987207600044,0.0171035860579558,-0.081802622,0.04740009885941947,-0.011256488,0.060427035720828845,0.06917718723999763,-0.022017719,-0.020857353,-0.026395971,0.0341879704118033,-0.003214295,0.033409840353684425,0.0010677580190510362,-0.031073336,0.058161964444211914,0.08318002081481794,0.03617926838518065,-0.037480651,-0.053189254,-0.021203432,-0.031914126,0.023832553430765954,0.011618857855973812,0.020701855369503506
Toremifene citrate,0.5647847958474431,0.32178957779672324,1.7581020311784454,-0.352642716,0.24203310643593423,-0.212207964,0.2140212188311751,-0.434887622,1.968831681924605,-0.975469119,0.909632833169428,0.6868353621723813,-0.755307076,0.7892243160996266,0.05725819884531911,-0.956166616,1.2823736937223975,0.3222812416840093,-0.34520821,-0.503232452,0.1439375153990998,-1.106752055,2.1524216283898547,-0.77015946,0.5241574887581922,-1.305648483,0.0534134816800592,-0.131935303,-0.439942816,-1.782112193,-0.205483272,0.28352321502240907,-0.416255726,1.4337853850134277,-2.342887259,-0.661581376,0.45249635108890024,0.799169987828772,0.12058547383146541,-0.741578018,-0.409064828,-0.834183135,0.5749685253840232,1.198797072152363,0.007863775651581847,-0.039660554,0.9189346376997785,-0.388397091,-0.289992074,-0.17644027,-0.299818734,-0.354783272,-0.109828823,0.7304194530407533,0.2683420729160438,-0.169647567,-0.269292774,0.10832795677883766,-0.217571651,-0.445115252,0.21096864761945125,-0.589805995,0.29048883239314277,0.047891901103142676,0.4332556156896505,-0.360636694,-0.258388965,-0.013793067,-0.240998389,0.4677431903747424,0.6076254301460542,0.2094653299548291,0.11909718673746332,-0.115207715,0.4911946030798051,0.1884328523333376,0.18594809558670275,0.13923191857382525,0.31465785571943,-0.164522729,0.07147239057593106,-0.003974421,-0.32514069,0.11518419846064269,0.2240165874621847,0.047031165516519355,-0.358210342,-0.098677306,-0.023195897,0.1182883527414939,-0.050466362,-0.056043884,-0.155379115,-0.272777898,0.13182064193337853,-0.119634472,0.09184540042832942,0.01361348382087573,-0.057718614,-0.380585263,-0.19129235,0.17995050020565603,0.06109776192297718,0.28150383078523,0.01878736925767889,-0.043467235,-0.06096645,-0.022216967,-0.139529402,-0.108047357,-0.057140452,-0.008139623,-0.038300971,-0.0720307,-0.092412214,0.027135120363737213,0.046775453954190464,-0.096695491,0.07615786400355122,-0.003319095,-0.061882702,0.027017845995495875,-0.027666779,0.07450514037470915,-0.035264156,-0.061794998,0.009511409996132184,-0.011101138
Elacestrant,-0.402541905,0.44309436512837447,-1.688502906,-0.585536436,-0.526622595,1.0315195193047157,-1.349372244,1.6033745529472736,1.6419640838358933,2.2955022500482287,1.2797266238855196,-1.068888497,2.071355299846175,0.9463568524225553,-1.225129855,-0.220362646,0.010486834375594141,0.7616405674289759,-0.083392199,-0.072440225,-0.54627916,0.4802512406917335,0.6667298970605032,0.018894564744576747,0.10817158463389713,0.18974800657090457,-0.52580919,0.0673129975451809,0.32286268587203953,-0.386918765,-0.375481843,0.2295041275248497,0.16057038057231765,-0.03678951,0.12074120373560761,0.010167902159277877,0.049051373040828544,-0.420604785,-0.003449666,0.024552709091643435,0.1718583930150586,-0.01503492,0.010606776300013256,0.4070489967837949,-0.158088324,-0.181131741,-0.047631924,0.011877181270542297,0.21378997532389546,0.19691226191613811,-0.158434901,-0.091293376,0.029460935089305067,-0.331662664,-0.010029841,-0.021500387,0.09603563342062879,0.2463084805209511,-0.032224327,0.1433209788654971,0.12259100877007491,-0.152454115,0.07504276945388055,-0.043264876,-0.080158545,-0.072013847,-0.023538709,0.025249099228099602,-0.027359012,0.04244517870793284,-0.067820614,0.08539524358509591,0.18344840135761203,-0.002970049,-0.007256565,-0.053037898,-0.033626038,-0.077858018,0.04251698745935946,-0.062994674,-0.007579136,0.058140137802684635,-0.091419497,0.22172153246131984,0.09489593753839712,0.028111750387254615,-0.037736489,-0.131059202,0.009984219505816804,0.007703990937452261,0.06620111778507154,0.012575485390218296,-0.004173504,0.044643219105873905,0.15741820033202375,-0.022251338,-0.018833569,-0.07054643,0.09288374886216093,0.013115848911065276,0.14279134485027065,0.0011997175086517497,-0.084993886,0.02246987207600073,0.017103586057955634,-0.081802622,0.047400098859419315,-0.011256488,0.06042703572082883,0.06917718723999769,-0.022017719,-0.020857353,-0.026395971,0.0341879704118034,-0.003214295,0.03340984035368442,0.0010677580190512083,-0.031073336,0.05816196444421197,0.08318002081481794,0.036179268385180714,-0.037480651,-0.053189254,-0.021203432,-0.031914126,0.02383255343076581,0.011618857855973781,0.020701855369503246
Acolbifene,0.5647847958474431,0.32178957779672324,1.7581020311784454,-0.352642716,0.24203310643593423,-0.212207964,0.2140212188311751,-0.434887622,1.968831681924605,-0.975469119,0.909632833169428,0.6868353621723813,-0.755307076,0.7892243160996266,0.05725819884531911,-0.956166616,1.2823736937223975,0.3222812416840093,-0.34520821,-0.503232452,0.1439375153990998,-1.106752055,2.1524216283898547,-0.77015946,0.5241574887581922,-1.305648483,0.0534134816800592,-0.131935303,-0.439942816,-1.782112193,-0.205483272,0.28352321502240907,-0.416255726,1.4337853850134277,-2.342887259,-0.661581376,0.45249635108890024,0.799169987828772,0.12058547383146541,-0.741578018,-0.409064828,-0.834183135,0.5749685253840232,1.198797072152363,0.007863775651581847,-0.039660554,0.9189346376997785,-0.388397091,-0.289992074,-0.17644027,-0.299818734,-0.354783272,-0.109828823,0.7304194530407533,0.2683420729160438,-0.169647567,-0.269292774,0.10832795677883766,-0.217571651,-0.445115252,0.21096864761945125,-0.589805995,0.29048883239314277,0.047891901103142676,0.4332556156896505,-0.360636694,-0.258388965,-0.013793067,-0.240998389,0.4677431903747424,0.6076254301460542,0.2094653299548291,0.11909718673746332,-0.115207715,0.4911946030798051,0.1884328523333376,0.18594809558670275,0.13923191857382525,0.31465785571943,-0.164522729,0.07147239057593106,-0.003974421,-0.32514069,0.11518419846064269,0.2240165874621847,0.047031165516519355,-0.358210342,-0.098677306,-0.023195897,0.1182883527414939,-0.050466362,-0.056043884,-0.155379115,-0.272777898,0.13182064193337853,-0.119634472,0.09184540042832942,0.01361348382087573,-0.057718614,-0.380585263,-0.19129235,0.17995050020565603,0.06109776192297718,0.28150383078523,0.01878736925767889,-0.043467235,-0.06096645,-0.022216967,-0.139529402,-0.108047357,-0.057140452,-0.008139623,-0.038300971,-0.0720307,-0.092412214,0.027135120363737213,0.046775453954190464,-0.096695491,0.07615786400355122,-0.003319095,-0.061882702,0.027017845995495875,-0.027666779,0.07450514037470915,-0.035264156,-0.061794998,0.009511409996132184,-0.011101138
